Provider ID,Measure Name,Measure ID,Compared to National,Score
341315,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341315,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341315,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341315,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341315,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available
341315,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available
341315,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available
341315,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341315,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341315,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341315,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available
341315,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available
341315,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available
341315,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341315,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341315,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341315,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,Not Available
341315,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,Not Available
341315,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,Not Available
341315,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341315,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Not Available,Not Available
341315,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Not Available,Not Available
341315,C.diff Patient Days,HAI_6_DOPC_DAYS,Not Available,Not Available
341315,C.diff Predicted Cases,HAI_6_ELIGCASES,Not Available,Not Available
341315,C.diff Observed Cases,HAI_6_NUMERATOR,Not Available,Not Available
341315,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Not Available,Not Available
341316,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341316,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341316,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
341316,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
341316,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
341316,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
341316,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
341316,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
341316,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
341316,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
341316,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341316,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341316,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341316,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341316,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available
341316,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available
341316,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available
341316,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341316,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341316,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341316,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available
341316,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available
341316,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available
341316,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341316,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341316,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341316,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,2197
341316,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.046
341316,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
341316,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341316,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Not Available,Not Available
341316,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Not Available,Not Available
341316,C.diff Patient Days,HAI_6_DOPC_DAYS,Not Available,2197
341316,C.diff Predicted Cases,HAI_6_ELIGCASES,Not Available,0.485
341316,C.diff Observed Cases,HAI_6_NUMERATOR,Not Available,2
341316,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Not Available,Not Available
341317,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341317,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341317,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
341317,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
341317,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
341317,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
341317,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
341317,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
341317,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
341317,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
341317,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341317,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341317,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341317,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341317,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available
341317,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available
341317,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available
341317,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341317,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341317,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341317,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available
341317,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available
341317,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available
341317,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341317,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341317,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341317,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,Not Available
341317,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,Not Available
341317,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,Not Available
341317,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341317,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Not Available,Not Available
341317,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Not Available,Not Available
341317,C.diff Patient Days,HAI_6_DOPC_DAYS,Not Available,Not Available
341317,C.diff Predicted Cases,HAI_6_ELIGCASES,Not Available,Not Available
341317,C.diff Observed Cases,HAI_6_NUMERATOR,Not Available,Not Available
341317,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Not Available,Not Available
341318,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341318,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341318,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
341318,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
341318,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
341318,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
341318,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
341318,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
341318,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
341318,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
341318,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341318,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341318,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341318,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341318,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,14
341318,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,0.349
341318,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,0
341318,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341318,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341318,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341318,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,20
341318,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.179
341318,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
341318,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341318,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341318,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341318,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,5014
341318,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.104
341318,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
341318,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341318,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.382
341318,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,4.084
341318,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,5014
341318,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,1.999
341318,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,3
341318,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,1.501
341319,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341319,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341319,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
341319,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
341319,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
341319,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
341319,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
341319,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
341319,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
341319,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
341319,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341319,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341319,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341319,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341319,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,13
341319,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,0.33
341319,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,0
341319,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341319,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341319,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341319,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,33
341319,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,0.267
341319,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,0
341319,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341319,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341319,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341319,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,6653
341319,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,0.139
341319,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,0
341319,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341319,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.017
341319,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.632
341319,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,6653
341319,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,3.022
341319,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,1
341319,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.331
341320,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341320,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341320,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
341320,CLABSI: Predicted Cases,HAI_1_ELIGCASES,Not Available,Not Available
341320,CLABSI: Observed Cases,HAI_1_NUMERATOR,Not Available,Not Available
341320,Central line-associated bloodstream infections (CLABSI) in ICUs and select wards,HAI_1_SIR,Not Available,Not Available
341320,CAUTI: Lower Confidence Limit,HAI_2_CI_LOWER,Not Available,Not Available
341320,CAUTI: Upper Confidence Limit,HAI_2_CI_UPPER,Not Available,Not Available
341320,CAUTI: Number of Urinary Catheter Days,HAI_2_DOPC_DAYS,Not Available,Not Available
341320,CAUTI: Predicted Cases,HAI_2_ELIGCASES,Not Available,Not Available
341320,CAUTI: Observed Cases,HAI_2_NUMERATOR,Not Available,Not Available
341320,Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards,HAI_2_SIR,Not Available,Not Available
341320,SSI: Colon Lower Confidence Limit,HAI_3_CI_LOWER,Not Available,Not Available
341320,SSI: Colon Upper Confidence Limit,HAI_3_CI_UPPER,Not Available,Not Available
341320,"SSI: Colon, Number of Procedures",HAI_3_DOPC_DAYS,Not Available,Not Available
341320,SSI: Colon Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available
341320,SSI: Colon Observed Cases,HAI_3_NUMERATOR,Not Available,Not Available
341320,Surgical Site Infection from colon surgery (SSI: Colon),HAI_3_SIR,Not Available,Not Available
341320,SSI: Abdominal Lower Confidence Limit,HAI_4_CI_LOWER,Not Available,Not Available
341320,SSI: Abdominal Upper Confidence Limit,HAI_4_CI_UPPER,Not Available,Not Available
341320,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available
341320,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available
341320,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available
341320,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available
341320,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available
341320,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available
341320,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,Not Available
341320,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,Not Available
341320,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,Not Available
341320,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available
341320,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,Not Available,Not Available
341320,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,Not Available,Not Available
341320,C.diff Patient Days,HAI_6_DOPC_DAYS,Not Available,Not Available
341320,C.diff Predicted Cases,HAI_6_ELIGCASES,Not Available,Not Available
341320,C.diff Observed Cases,HAI_6_NUMERATOR,Not Available,Not Available
341320,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,Not Available,Not Available
341322,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available
341322,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available
341322,CLABSI: Number of Device Days,HAI_1_DOPC_DAYS,Not Available,Not Available
